"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"2890","9959063006403338","9788367515504","2023","Haushofer, Marlen","pol","Ściana","<<Die>> Wand","Warszawa","XA-PL"
"2891","990050268630603392","9789738824331","2012","Rilke, Rainer Maria","rum","Scrisori către un tânăr poet","Briefe an einen jungen Dichter","Bucureşti","XA-RO"
"2892","9959094889003338","9786067106879","2019","Handke, Peter","rum","Scurtă scrisoare pentru o lungă despărţire","<<Der>> kurze Brief zum langen Abschied","Bucureşti","XA-RO"
"2894","990048652420603392","9785917632575","2015","Trakl, Georg","rus","Sebast'jan vo sne","Sebastian im Traum","Moskva","XA-RU"
"2897","9958505676203338","9791030901320","2018","Trakl, Georg","fre","Sébastien en rêve et autres poèmes","fail","Paris","XA-FR"
"2898","9958508770103338","9786052971208","2018","Kafka, Franz","tur","Seçme Eserleri","fail","Istanbul","XB-TR"
"2902","9958601364203338","9791094912645","2019","Weiser, Franz","fre","Le secret d'Alexis","Alfreds Geheimnis","Allaire","XA-FR"
"2906","990045667410603392","978.8677200992","2013","Ibbotson, Eva","srp","Sedam veštica, jedna venčanica","Which witch?","Beograd","XA-SP"
"2908","9958512651003338","9788661011429","2017","Trakl, Georg","srp","Sedmopev smrti","fail","Niš","XA-RS"
"2910","990047095920603392","9788025321157","2014","Brezina, Thomas","cze","Ségra, prober se!","<<Ein>> Hund muss her!","Praha","XA-CZ"
"2912","990037890040603392","9788025311929","2011","Brezina, Thomas","cze","Ségry a hromada malérů","fail","Praha","XA-CZ"
"2913","990027336250603392","9788025309940","2010","Brezina, Thomas","cze","Ségry a potrhlá sestřenice","fail","Praha","XA-CZ"
"2916","9959009077403338","9781250800121","2021","Wondratschek, Wolf","eng","Self-portrait with Russian piano","Selbstbild mit russischem Klavier","New York","XD-US"
"2917","990043553100603392","9789871556526","2011","Kappacher, Walter","spa","Selina o la otra vida","Selina oder Das andere Leben","Buenos Aires","XA-ES"
"2923","990048048790603392","9786077661559","2013","Roher, Michael","spa","Señor Lavendel","Herr Lavendel","México","XD-MX"
"2929","9958504570703338","9791091896658","2017","Stifter, Adalbert","fre","Le sentier dans la montagne","fail","Paris","XA-FR"
"2931","990038391650603392","9782846666619","2011","Glattauer, Daniel","fre","La septième vague","Alle sieben Wellen","Paris","XA-FR"
"2935","9958992705503338","9786051857411","2022","Celan, Paul","tur","Sesler, işitin bizi de","Ausgewählte Gedichte","Cağaloğlu/İstanbul","XB-TR"
"2936","990043983050603392","9785227044778","2013","Smilevski, Goce","rus","Sestra Zigmunda Frejda","Sestrata na Zigmund Frojd","Moskva","XA-RU"
"2937","9958920535803338","9791167550415","2022","Steinkellner, Elisabeth","kor","Seumudi  paladaiseueseomanna","Papierklavier","Seoul","XB-KP"
"2943","990047234140603392","9787533278830","2014","Nöstlinger, Christine","chi","Shen mi de ye ye","<<Der>> geheime Großvater","Ji nan","XB-CN"
"2944","990050771560603392","9787562951339","2016","Janisch, Heinz","chi","Sheng ri dan gao","<<Ein>> Hund namens Fred","Wu han","XB-CN"
"2945","990047367290603392","9787544257978","2012","Brezina, Thomas","chi","Shi jie shang zui wei xian de kong long you xi","Im Tal der Donnerechsen","Hai kou","XB-CN"
"2946","990047061680603392","9787544825641","2013","Brezina, Thomas","chi","Shi xiang guai ji huo shi ren hua","<<Der>> Geist aus dem Dschungel","Nan ning","XB-CN"
"2947","990048800500603392","9787115391469","2015","Brezina, Thomas","chi","Shi zong de qi shi","<<Die>> Ritter-Robots","Bei jing","XB-CN"
"2950","9959056001803338","9784622079903","2016","Bernhard, Thomas","jpn","Shokyo","Auslöschung","Tōkyō","XB-JP"
"2952","9959058205403338","9789928332080","2020","Aichinger, Ilse","alb","Shpresa më e madhe","<<Die>> größere Hoffnung","Tirane","XA-AL"
"2953","990049796970603392","9787115410771","2016","Brezina, Thomas","chi","Shui yao jing hun","<<Die>> Krallenhand","Bei jing","XB-CN"
"2956","990039804120603392","9788081030499","2010","Brezina, Thomas","slo","Šialené! Som superstar!","Wahnsinn! Ich bin ein Star!","Senica","XA-SK"
"2958","990036978880603392","9788374326438","2010","Jandl, Ernst","pol","Sielanki i inne wiersze","fail","Wrocław","XA-PL"
"2961","990038398010603392","9788860303455","2010","Moser, Christian","ita","Sigmund Freud","Sigmund Freud","Milano","XA-IT"
"2966","9958580676503338","9783423147118","2019","Eliot, George","ger","Silas Marner","Silas Marner, the weaver of Raveloe","München","XA-DE"
"2969","9958516979303338","9780735843264","2018","Weninger, Brigitte","eng","Silent Night","Stille Nacht","New York","XD-US"
"2972","9959065305503338","9788535934434","2023","Bernhard, Thomas","por","Sim","Ja","São Paulo","XA-PT"
"2973","990043566660603392","9788447440450","2010","Nöstlinger, Christine","cat","El simpàtic senyor Dimoni","<<Der>> liebe Herr Teufel","Barcelona","XA-ES"
"2983","9958828173203338","9783746638607","2021","Pataki, Allison","ger","Sisi - Kaiserin wider Willen","<<The>> accidental empress","Berlin","XA-DE"
"2984","9959056011903338","9788074333804","2023","Hell, Elena","cze","Sisi - Touha a zrada","Sisi - Verlangen und Verrat","[Líbeznice]","XA-CZ"
"2994","9958564967703338","9788056610053","2019","Brezina, Thomas","slo","Škola hrôzy","Tief unter der Schule","Bratislava","XA-SK"
"2996","9958504674103338","9788056603376","2018","Brezina, Thomas","slo","Skrýša posledného vlkolaka","<<Das>> Versteck des letzten Werwolfs","Bratislava","XA-SK"
"2998","9958884647003338","9788364299469","2019","Längle, Alfried","pol","Śladami sensu","Sinnspuren","Warszawa","XA-PL"
"2999","990042307750603392","9789610011569","2011","Hochgatterer, Paulus","slv","Sladkost življenja","<<Die>> Süße des Lebens","Tržič","XA-SI"
"3013","9958947502903338","9786192620110","2022","Schild, Manfred","bul","Slučajat Veber","<<Der>> Fall Weber","Sofija","XA-BG"
"3017","990049793590603392","9789172997981","2016","Poznanski, Ursula","swe","Slutet","<<Die>> Vernichteten","Bromma","XA-SE"
"3019","990038941310603392","9789636299392","2011","Brezina, Thomas","hun","Smacihegyek, patália, boszorkányszombat","Küsse, Krach, Walpurgisnacht","Budapest","XA-HU"
"3023","990049810790603392","9786176140931","2015","Jelinek, Elfriede","ukr","Smert' i diva I-V","<<Der>> Tod und das Mädchen I-V","Černivci","XA-UA"
"3030","9958821169303338","9786190206347","2021","Zweig, Stefan","bul","Smut v čuvstvata","Verwirrung der Gefühle","Sofija","XA-BG"
"3032","9959085099903338","9789463525084","2023","Janisch, Heinz","dut","Snelle Sam","Bernd Barfuß","Arnhem","XA-NL"
"3036","990043096500603392","9788651912118","2012","Kafka, Franz","scc","Snovi","fail","Beograd","XA-SP"
"3039","9958880448103338","9788740669862","2021","EybGreen, Sigrid","dan","Søen","<<Das>> Wallrass","[Aarhus]","XA-DK"
"3041","990049218000603392","9789755707518","2015","Canetti, Elias","tur","Sözcüklerin bilinci","<<Das>> Gewissen der Worte","Çemberlitaş-İstanbul","XB-TR"
"3044","990038762150603392","9782915684292","2011","Artmann, H. C.","fre","Le soleil était un oeuf vert","<<Die>> Sonne war ein grünes Ei","Montpellier","XA-FR"
"3045","990046364740603392","9789177423607","2013","Kafka, Franz","swe","Som att säga spädgris när man menar fet sugga","fail","Lund","XA-SE"
"3050","990051194580603392","9785987127551","2017","Rilke, Rainer Maria","rus","Sonety k Orfeju","Sonette an Orpheus","Moskva","XA-RU"
"3052","9958584371303338","9782371775862","2019","Rilke, Rainer Maria","fre","Les sonnets à Orphée","Sonette an Orpheus","[Toulouse]","XA-FR"
"3053","9958505678903338","9782375310267","2018","Rilke, Rainer Maria","fre","Sonnets à Orphée et poèmes posthumes","fail","Mont-de-Laval","XA-FR"
"3054","990042394690603392","9781907587221","2012","Rilke, Rainer Maria","eng","Sonnets to Orpheus","<<Die>> Sonette an Orpheus","London","XA-GB"
"3056","9958580674303338","9788883624421","2019","Jandl, Ernst","ita","Sono il quinto","Fünfter sein","Milano","XA-IT"
"3061","9958595279003338","9781782276081","2019","Handke, Peter","eng","A sorrow beyond dreams","Wunschloses Unglück","London","XA-GB"
"3063","990047216680603392","9783401600741","2015","Bosch, Pseudonymous","ger","SOS - gefährlicher Zauber","Bad magic","Würzburg","XA-DE"
"3068","990044405370603392","9782747034357","2013","Poznanski, Ursula","fre","Sous haute dépendance","Erebos","[Montrouge]","XA-FR"
"3072","9958934906903338","9783948743185","2022","Auer, Judith","ger","Der Spaziergang des Herrn Momo","fail","Mannheim","XA-DE-BW"
"3074","9958870334803338","9783150206447","2021","Dostoevskij, Fëdor Michajlovič","ger","Der Spieler","Igrok","Ditzingen","XA-DE-BW"
"3076","990037388130603392","9781846272820","2011","Rabinowich, Julya","eng","Splithead","Spaltkopf","London","XA-GB"
"3077","990043966230603392","9789665003366","2013","Kafka, Franz","ukr","Spohljadannja","Betrachtung","Kyïv","XA-UA"
"3079","9959032210803338","9788652147328","2023","Handke, Peter","srp","Spori povratak kući","Langsame Heimkehr","Beograd","XA-RS"
"3084","9958870225303338","9788328089044","2021","Elsberg, Marc","pol","Sprawa prezydenta","<<Der>> Fall des Präsidenten","Warszawa","XA-PL"
"3085","9958540761203338","9788075800121","2018","Luhn, Usch","cze","Srdíčko a velký turnaj","Ponyherz und das große Turnier","[Prag]","XA-CZ"
"3086","9958351360703338","9788075800060","2017","Luhn, Usch","cze","Srdíčko v nebezpečí","Ponyherz in Gefahr","[Praha]","XA-CZ"
"3087","990044976430603392","9789605040888","2013","Glauser, Friedrich","gre","Sta díchtya tu Matto","Matto regiert <griech., neugriech.>","Athé̄na","XA-GR"
"3089","9958508774003338","9788363671150","2018","Kafka, Franz","pol","Stać się Indianinem","Wunsch, Indianer zu werden","Sopot","XA-PL"
"3091","9958940790603338","9783945370353","2022","Pidmohylʹnyj, Valerʼjan","ger","Die Stadt","Misto","Berlin","XA-DE-BE"
"3093","990043284040603392","9788652109630","2012","Geiger, Arno","srp","Stari kralj u izgnanstvu","<<Der>> alte König in seinem Exil","Beograd","XA-SP"
"3094","990043077430603392","9789610123491","2012","Geiger, Arno","slv","Stari kralj v izgnanstvu","<<Der>> alte König in seinem Exil","Ljubljana","XA-SI"
"3097","9958926113403338","9786192620028","2022","Görg, Bernhard","bul","Staro željazo","Altes Eisen","Sofija","XA-BG"
"3098","990044096850603392","9788377992043","2013","Geiger, Arno","pol","Stary król na wygnaniu","<<Der>> alte König in seinem Exil","Warszawa","XA-PL"
"3100","990048814050603392","9788671881517","2014","LernetHolenia, Alexander","srp","Steg","<<Die>> Standarte","Novi Sad","XA-SP"
"3103","990045177050603392","9785911031596","2013","Celan, Paul","rus","Stichotvorenija, proza, pis'ma","fail","Moskva","XA-RU"
"3108","990050314720603392","9789660374652","2016","Roth, Joseph","ukr","Sto dniv","fail","Charkiv","XA-UA"
"3119","9958904944603338","9791280176134","2021","Nöstlinger, Christine","ita","Le storie della storia del pinguino","<<Die>> Geschichten von der Geschichte vom Pinguin","Roma","XA-IT"
"3121","990017562340603392","9781407116075","2010","Glatstein, Jacob","eng","The storm to come","Emil un Karl","London","XA-GB"
"3125","9958492874203338","1250113067","2018","Archer, Ursula","eng","Strangers","Fremd","New York","XD-US"
"3126","990049800960603392","9788025328705","2016","Brezina, Thomas","cze","Strašení na jedničku","Gruseln auf dem Stundenplan","Praha","XA-CZ"
"3127","990049215920603392","9788056401026","2015","Brezina, Thomas","cze","Strašidelný obchod","<<Der>> kleine Gruselladen","Praha","XA-CZ"
"3128","990049592670603392","9788056401439","2016","Brezina, Thomas","slo","Stratená Atlantída","<<Das>> Buch aus Atlantis","Bratislava","XA-SK"
"3129","9958503974803338","9788056603253","2018","Brezina, Thomas","slo","Stratení v džungli","Im Dschungel verschollen","V Bratislave","XA-SK"
"3133","990039195760603392","9788080894177","2010","Brezina, Thomas","slo","Súboj s bojovníkmi pekiel","<<Die>> Schlacht am Teufelsberg","Bratislava","XA-SK"
"3136","9958806380203338","9785000835821","2019","Welsh, Renate","rus","Supčik ot vsech bed","Dr. Chickensoup","Moskva","XA-RU"
"3137","9958512653303338","9788652302369","2017","Marković, Barbi","srp","Superherojke","Superheldinnen","Beograd","XA-RS"
"3138","990045667470603392","9788677201005","2013","Mitterer, Felix","srp","Superkoka Soka","Superhenne Hanna","Beograd","XA-SP"
"3141","990050279260603392","9789949343904","2016","Kaiblinger, Sonja","est","Surnuks kuulutatud elavad kauem","Totgesagte leben länger","[Tallinn]","XA-EE"
"3142","990047359450603392","9789756227107","2013","Nöstlinger, Christine","tur","Susi'nin gizli günlüğü","Susis geheimes Tagebuch","İstanbul","XB-TR"
"3143","9958520978703338","9785000411346","2015","Moser, Erwin","rus","Šustrik i Tiška","Manuel & Didi","Moskva","XA-RU"
"3150","990047367400603392","9789172996434","2014","Poznanski, Ursula","swe","Sveket","<<Die>> Verratenen","Bromma","XA-SE"
"3153","9958632271803338","9788075301918","2019","Zweig, Stefan","cze","Svět včerejška","<<Die>> Welt von gestern. Erinnerungen eines Europäers","Praha","XA-CZ"
"3154","9958545364803338","9786190203117","2018","Zweig, Stefan","bul","Svetǎt ot včera","<<Die>> Welt von gestern : Erinnerungen eines Europäers","Sofija","XA-BG"
"3155","9958545363803338","9789548692670","2018","Zweig, Stefan","bul","Svetǎt ot včera","<<Die>> Welt von Gestern : Erinnerungen eines Europäers","Sofija","XA-BG"
"3156","990051049090603392","9788056403150","2017","Brezina, Thomas","slo","Svetlá v Bosoráckom močiari","Lichter im Hexenmoor","V Bratislave","XA-SK"
"3157","9958502371803338","9788025335734","2018","Brezina, Thomas","cze","Světla v močálu čarodějnic","Lichter im Hexenmoor","Praha","XA-CZ"
"3159","990049587530603392","9789533247328","2013","Glattauer, Daniel","hrv","Svih sedam valova","Alle sieben Wellen","Zagreb","XA-HR"
"3160","9958578048303338","9789660382527","2019","Zweig, Stefan","ukr","Svit učora","<<Die>> Welt von Gestern","Charkiv","XA-UA"
"3163","990048247050603392","9788364822346","2015","Zweig, Stefan","pol","Świat wczorajszy","Die Welt von gestern","Warszawa","XA-PL"
"3164","9959070808303338","9786192620455","2023","Freund, René","bul","Swinging Bells","Swinging Bells","Sofija","XA-BG"
"3169","990038396200603392","9789525850109","2011","Bernhard, Thomas","fin","Syy","<<Die>> Ursache","Helsinki","XA-FI"
"3170","9958854750903338","9789527380161","2020","Bernhard, Thomas","fin","Syy","<<Die>> Ursache","Helsinki","XA-FI"
"3171","990050074540603392","9789630795906","2013","Geiger, Arno","hun","A száműzött öreg király","<<Der>> alte König in seinem Exil","Budapest","XA-HU"
"3174","990038939880603392","9789633240250","2011","Nöstlinger, Christine","hun","Szép kis család","Sowieso und überhaupt","Budapest","XA-HU"
"3176","9958532274803338","9788394686031","2018","Frischmuth, Barbara","pol","Szkoła klasztorna","<<Die>> Klosterschule","Łódź","XA-PL"
"3177","990048941580603392","9782070464203","2016","Seethaler, Robert","fre","Le tabac Tresniek","<<Der>> Trafikant","Paris","XA-FR"
"3180","9958359879503338","9789522887900","2017","Weninger, Brigitte","fin","Tähtipuu ja muita joulutarinoita","Geschichten aus dem Weihnachtswald","Helsinki","XA-FI"
"3181","990049336790603392","9789949343812","2016","Kaiblinger, Sonja","est","Täiesti napakas","Scary Harry - von allen guten Geistern verlassen","[Tallinn]","XA-EE"
"3182","990045984300603392","9789520108717","2013","Lust, Ulli","fin","Tänään on loppuelämäsi viimeinen päivä","Heute ist der letzte Tag vom Rest deines Lebens","Helsinki","XA-FI"
"3183","990047406720603392","9783791727226","2015","Bernanos, Georges","ger","Tagebuch eines Landpfarrers","Journal d'un curé de campagne","Regensburg","XA-DE"
"3184","9958806379003338","9788087545713","2020","Winkler, Josef","cze","Táhni k čertu, otče aneb, A tak s tebou ve spojení ať vytrvám do skonání","Laß dich heimgeigen, Vater, oder Den Tod ins Herz mir schreibe","Zlin","XA-CZ"
"3185","990047367300603392","9787544256766","2012","Brezina, Thomas","chi","Tai tan ni ke zai ci chen mo","Titanic, bitte melden!","Hai kou","XB-CN"
"3187","990042370780603392","9788025312858","2011","Brezina, Thomas","cze","Tajemné podzemí","Dunkle Wege","Praha","XA-CZ"
"3188","990046335990603392","9788375165463","2013","Krautgartner, Brigitte","pol","Tajemnica srebrnych kielichów","<<Das>> Geheimnis der Silberkelche","Poznań","XA-PL"
"3189","990042372710603392","9788025312995","2011","Brezina, Thomas","cze","Tajemství starého domu","<<Das>> unheimlichen Foto","Praha","XA-CZ"
"3190","990049801110603392","9788025326725","2016","Brezina, Thomas","cze","Tajemství strašidelného zámku","<<Das>> Geheimnis der grünen Geisterbahn","Praha","XA-CZ"
"3191","990049218160603392","9788056401033","2015","Brezina, Thomas","slo","Tajné laboratórium","<<Das>> verbotene Labor","Bratislava","XA-SK"
"3192","9958923036103338","9788082190116","2021","Nöstlinger, Christine","slo","Tajný denník: Susi","fail","Bratislava","XA-SK"
"3193","9958943176203338","9788025355664","2022","Brezina, Thomas","cze","Tajný úkol pro upíra","Geheimauftrag für einen Vampir","Praha","XA-CZ"
"3198","9958816562903338","9786065768819","2020","Poznanski, Ursula","rum","Talamus","Thalamus","Bucureşti","XA-RO"
