"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"4738","9957903765903338","fail","1948","SeidlerSchick, Ange","pol","Paryż, Hotel Pod Pięknym Słońcem","Paris, Hotel ""Schöne Sonne""","Warszawa","XA-PL"
"4739","990016041820603392","9955230185","2006","Kafka, Franz","lit","Pasakojimai","<<Das>> erzählerische Werk","Vilnius","XA-LT"
"4740","990049799460603392","9789984789545","2007","Kehlmann, Daniel","lav","Pasaules mērīšana","<<Die>> Vermessung der Welt","Rīga","XA-LV"
"4741","990049799450603392","9789955246664","2007","Kehlmann, Daniel","lit","Pasaulio matavimas","<<Die>> Vermessung der Welt","Vilnius","XA-LT"
"4742","990012572520603392","9984663442","2002","Perutz, Leo","lav","Pastarās dienas meistars","<<Der>> Meister des Jüngsten Tages","Rīgā","XA-LV"
"4743","990000326680603392","8876842462","1993","Zweig, Stefan","ita","La patria comune del cuore","Zeit und Welt","[Milano]","XA-IT"
"4744","990003867340603392","3203760010","1999","Carroll, Jonathan","ger","Pauline, umschwärmt","Kissing the beehive","Hamburg","XA-DE"
"4745","990007520410603392","0936347376","1994","Trakl, Georg","per","Paymāna-i zarīn","Aus goldenem Kelch","Bethesda, Maryland","XD-US"
"4746","990027313930603392","2070239667","1966","Lind, Jakov","fre","Paysage en béton","Landschaft in Beton","[Paris]","XA-FR"
"4747","990006903240603392","2748900391","2004","Mitterer, Felix","fre","Péchés mortels","Tödliche Sünden","Marseille","XA-FR"
"4748","990012572580603392","9984380017","2005","Ransmayr, Christoph","lav","Pēdējā pasaule","<<Die>> letzte Welt","Rīgā","XA-LV"
"4749","9958807178803338","0907234143","1982","Mayröcker, Friederike","eng","Pegas the horse","Pegas, das Pferd","London","XA-DE"
"4750","990005239290603392","3257701675","2001","Irving, John","ger","Die Pension Grillparzer","fail","Zürich","XA-CH"
"4751","990045992080603392","5963700140","2005","Salten, Felix","rus","Peperlʹ - dočʹ venskoj prostitutki","Meine Tochter Peperl","Sankt-Peterburg","XA-RU"
"4752","990014839130603392","9639380431","2002","Kafka, Franz","hun","A per","<<Der>> Prozess","Budapest","XA-HU"
"4753","990009675600603392","5890912941","2004","Jelinek, Elfriede","rus","Pered zakrytoj dver'ju","<<Die>> Ausgesperrten","Sankt-Peterburg","XA-RU"
"4754","990014047100603392","9667109216","2001","Schnitzler, Arthur","ukr","Peredbačennja doli","fail","Černivci","XA-UA"
"4755","990016460540603392","9788080892241","2008","Brezina, Thomas","slo","Perfektný superžúr","No Jungs! Die Wilde-Weiber-Wahnsinns-Party","Bratislava","XA-SK"
"4756","990007050880603392","2070765792","2004","Handke, Peter","fre","La perte de l'image ou Par la sierra de Gredos","<<Der>> Bildverlust oder durch die Sierra de Gredos","Paris","XA-FR"
"4757","990012603070603392","966010085X","2005","Nöstlinger, Christine","ukr","Pes ide v svit","fail","Kyïv","XA-UA"
"4758","990014863500603392","9788678840401","2007","Celan, Paul","scc","Pesme","fail","Beograd","XA-SP"
"4759","990011550910603392","3314216416","2005","fail","fre","Le petit Chaperon rouge","fail","Zurich","XA-CH"
"4760","990008487310603392","2868051073","2003","Slupetzky, Stefan","fre","Petites histoires grinçantes","Pechleins Glück, bitterböse Geschichten","[Paris]","XA-FR"
"4761","990048941370603392","9788879409124","2008","Bansch, Helga","ita","Petra","fail","[Modena]","XA-IT"
"4762","990027301310603392","9788496639690","2007","Bernhard, Thomas","cat","Peymann deixa Bochum i se'n va a Viena com a director del Burgtheater","Claus Peymann verläßt Bochum und geht als Burgtheaterdirektor nach Wien","Reus","XA-ES"
"4763","990006683090603392","3871343188","1998","Dichter, Wilhelm","ger","Das Pferd Gottes","Koń Pana Boga","Berlin","XA-DE"
"4764","990008313610603392","9602831928","2004","Zweig, Stefan","gre","Phantastikē nychta","Phantastische Nacht <griech., neugriech.>","Athēna","XA-GR"
"4765","990015712110603392","9788779732629","2007","Haslinger, Josef","dan","Phi Phi Island","Phi Phi Island","København","XA-DK"
"4766","990008519180603392","9602831278","2002","Zweig, Stefan","gre","Phobos","Angst <griech., neugriech.>","Athēna","XA-GR"
"4767","990008631170603392","8806176331","2006","Jelinek, Elfriede","ita","La pianista","<<Die>> Klavierspielerin","Torino","XA-IT"
"4768","990010684810603392","8497938445","2006","Jelinek, Elfriede","spa","La pianista","<<Die>> Klavierspielerin","Barcelona","XA-ES"
"4769","990008478760603392","9055155535","2004","Jelinek, Elfriede","dut","De pianiste","<<Die>> Klavierspielerin","Amsterdam","XA-NL"
"4770","990015511110603392","9994059106","2006","Jelinek, Elfriede","geo","Pianisti k'ali","<<Die>> Klavierspielerin","T'bilisi","XB-GE"
"4771","990011511570603392","9994377086","2006","Jelinek, Elfriede","alb","Pianistja","<<Die>> Klavierspielerin","Tiranë","XA-AL"
"4772","990009416770603392","4886296351","2004","Jelinek, Elfriede","jpn","Pianisuto","Die Klavierspielerin","Tōkyō","XB-JP"
"4773","990010707490603392","9511202766","2005","Jelinek, Elfriede","fin","Pianonsoittaja","<<Die>> Klavierspielerin","Helsingissä","XA-FI"
"4774","990006805420603392","8882465489","2003","Werfel, Franz","ita","Piccoli amori","Kleine Verhältnisse","Parma","XA-IT"
"4775","990008429460603392","9989103399","2005","Jelinek, Elfriede","mac","Pijanistka","<<Die>> Klavierspielerin","Skopje","XA-MK"
"4776","990012030070603392","9955088222","2005","Kubelka, Susanna","lit","Pilis yra - ieškom princo!","Burg vorhanden - Prinz gesucht","Vilnius","XA-LT"
"4777","990007588440603392","9639530131","2004","Greller, Christl","hun","A pillangólábú","Der Schmetterlingsfüßler","Miskolc","XA-HU"
"4778","990014631080603392","9789984382852","2007","Kafka, Franz","lav","Pils","Das Schloss","Rīgā","XA-LV"
"4779","990014611810603392","9789984379364","2007","Kubelka, Susanna","lav","Pils iemītniece meklē princi","Burg vorhanden - Prinz gesucht","Riga","XA-LV"
"4780","990002523360603392","5781514813","1991","Kafka, Franz","rus","Pis'ma Milene","Briefe an Milena","Minsk [u.a.]","XA-SUHH"
"4781","990008176840603392","9994364707","2004","Canetti, Elias","alb","Pishtari në veshin tim","Die Fackel im Ohr","Tiranë","XA-AL"
"4782","990014863450603392","9788678440373","2007","Kafka, Franz","scc","Pisma Mileni","Briefe an Milena","Beograd","XD-SR"
"4783","990049040190603392","fail","1969","Zweig, Stefan","scr","Pismo nepoznate žene","fail","Beograd","XA-SP"
"4784","990048908310603392","fail","1959","Zweig, Stefan","scr","Pismo nepoznate žene","Brief einer Unbekannten","Zagreb","XA-YUCS"
"4785","990009438210603392","8684077091","2006","Zweig, Stefan","scc","Pismo nepoznate žene","fail","Beograd","XA-SP"
"4786","990039186210603392","9789536310982","2007","Zweig, Stefan","hrv","Pismo nepoznate žene","Brief einer Unbekannten","Zagreb","XA-HR"
"4787","990009437940603392","8673633990","2004","Kafka, Franz","scc","Pismo ocu","Brief an den Vater","Beograd","XA-SP"
"4788","990000414140603392","0929497813","1994","Skwara, Erich Wolfgang","eng","Plague in Siena","Pest in Siena","Riverside, Calif.","XD-US"
"4789","990014432590603392","9616085735","2006","SacherMasoch, Leopold ","slv","Platonova ljubezen","<<Die>> Liebe des Plato","Ljubljana","XA-SI"
"4790","990005462270603392","0810119331","2003","Schnitzler, Arthur","eng","Plays","fail","Evanston, Ill.","XD-US"
"4791","990037413050603392","9668849310","2008","Bernhard, Thomas","ukr","Plošča heroïv","Heldenplatz","L'viv","XA-UA"
"4792","990037447190603392","9788324009107","2008","Kubin, Alfred","pol","Po tamtej stronie","<<Die>> andere Seite","Kraków","XA-PL"
"4793","990016460480603392","8080890064","2006","Brezina, Thomas","slo","Počuj, tebe preskočilo!","No Jungs! Hexen auf der Schulbank","Bratislava","XA-SK"
"4794","990008239980603392","839136934X","2002","Aichinger, Ilse","ger","Podarowana rada","fail","Krakow","XA-PL"
"4795","990048945160603392","fail","1947","Baum, Vicki","pol","Podróż","Bubenreise","Warszawa","XA-PL"
"4796","990012986290603392","8306030273","2006","Roth, Gerhard","pol","Podróż do wnętrza Wiednia","<<Eine>> Reise in das Innere von Wien","Warszawa","XA-PL"
"4797","990006842510603392","2714308473","2004","Celan, Paul","fre","Poèmes","fail","Paris","XA-FR"
"4798","990012589810603392","fail","2007","Celan, Paul","ger","Poems of Paul Celan","fail","London","XA-GB"
"4799","990011135250603392","8882469670","2006","Bachmann, Ingeborg","ger","Poesie","fail","Parma","XA-IT"
"4800","990009252770603392","837255417X","1999","Rilke, Rainer Maria","pol","Poeta","fail","Warszawa","XA-PL"
"4801","990049757360603392","9788385318590","1999","Rilke, Rainer Maria","pol","Poezje","fail","Toruń","XA-PL"
"4802","990007864620603392","3421054584","2001","Havlíček Borovský, Karel","ger","Polemische Schriften","fail","Stuttgart [u.a.]","XA-DE"
"4803","990017536070603392","fail","1903","Schnitzler, Arthur","rus","Polnoe sobranie sočinenij","fail","Moskva","XA-RU"
"4804","990015751360603392","5352011860","2004","Musil, Robert","rus","Portugalka","fail","Sankt-Peterburg","XA-RU"
"4805","990014111190603392","807364035X","2006","Kraus, Karl","cze","Poslední chvíle lidstva","<<Die>> letzten Tage der Menschheit","Brno","XA-CZ"
"4806","990010490770603392","5352008525","2004","Kehlmann, Daniel","rus","Poslednij predel","<<Der>> fernste Ort","Sankt-Peterburg","XA-RU"
"4807","990017574430603392","fail","1907","Schnitzler, Arthur","rus","Poslědnjaja volja","<<Das>> Vermächtnis","Moskva","XA-RU"
"4808","990015772450603392","9781590172629","2008","Zweig, Stefan","eng","The post-office girl","Rausch der Verwandlung","New York, NY","XD-US"
"4809","990038268480603392","fail","1934","Neumann, Robert","pol","Potęga","<<Die>> Macht","Warszawa","XA-PL"
"4810","990001960740603392","5050022495","1988","fail","rus","Povesti avstrijskich pisatelej","fail","Moskva","XA-SUHH"
"4811","990017536080603392","fail","1910","Schnitzler, Arthur","rus","Pověsti i dramy","fail","Moskva","XA-RU"
"4812","990017536120603392","fail","1910","Schnitzler, Arthur","rus","Pověsti i razskazy","fail","Moskva","XA-RU"
"4813","990027277480603392","9789735699703","2007","Rilke, Rainer Maria","rum","Povestiri despre Bunul Dumnezeu","Geschichten vom lieben Gott","Bucureşti","XA-RO"
"4814","990013149610603392","9788374141833","2007","Jelinek, Elfriede","pol","Pożądanie","Lust","Warszawa","XA-PL"
"4815","990017536170603392","fail","1911","Schnitzler, Arthur","rus","Predskazanija","fail","Moskva","XA-RU"
"4816","990014864150603392","9788673466088","2007","Kehlmann, Daniel","scc","Premeravanje sveta","<<Die>> Vermessung der Welt","Beograd","XA-SP"
"4817","990043284390603392","8637907598","2001","Kafka, Franz","srp","Preobražaj i druge priče","<<Die>> Verwandlung","Beograd","XA-SP"
"4818","990010687110603392","8495786869","2005","Handke, Peter","spa","Preparativos para la inmortalidad","Zurüstungen für die Unsterblichkeit","Hondarribia (Guipúzcoa)","XA-ES"
"4819","990011518770603392","8495786842","2005","Bernhard, Thomas","spa","El presidente","<<Der>> Präsident","Hondarribia (Guipúzcoa)","XA-ES"
"4820","990008417040603392","9548806487","2002","Okopenko, Andreas","bul","Prez otvorena vrata","fail","[Sofija]","XA-BG"
"4821","990016460350603392","9788080891176","2007","Brezina, Thomas","slo","Prievan v dome","No Jungs! Die Austauschhexe","Bratislava","XA-SK"
"4822","990017610970603392","9785911813161","2007","Kafka, Franz","rus","Prigovor","<<Das>> Urteil","Sankt-Peterburg","XA-RU"
"4823","990049154000603392","fail","2002","Hašek, Jaroslav","bul","Priključenijata na dobrija vojnik Švejk prez Svetovnata vojna","Osudy dobrého vojáka Švejka za světové valky","Sofija","XA-BG"
"4824","990010684580603392","8496601048","2006","Rilke, Rainer Maria","spa","Primavera sagrada y ortros cuentos de Bohemia","fail","Madrid","XA-ES"
"4825","990017264630603392","8845916219","2001","Keyserling, Eduard ","ita","Principesse","Fürstinnen","Milano","XA-IT"
"4826","990009628410603392","fail","1991","Wiplinger, Peter Paul","bul","Priznak na život","fail","Sofija","XA-BG"
"4827","990016600280603392","9788324711260","2008","Kafka, Franz","pol","Proces","<<Der>> Prozeß","Warszawa","XA-PL"
"4828","990010512580603392","8676093407","2006","Kafka, Franz","srp","Proces","<<Der>> Prozess","Zemun","XA-SP"
"4829","990008265880603392","8676740119","2003","Kafka, Franz","srp","Proces","<<Der>> Prozess","Beograd","XA-SP"
"4830","990012018320603392","8086938093","2005","Kafka, Franz","cze","Proces","<<Der>> Prozess","Praha","XA-CZ"
"4831","990016026740603392","9788020015976","2008","Kafka, Franz","cze","Proces","<<Der>> Prozeß","Praha","XA-CZ"
"4832","990005673270603392","848256790X","1999","Kafka, Franz","cat","El procés","Der Prozess","Barcelona","XA-ES"
"4833","990037427060603392","9789660344402","2008","Kafka, Franz","ukr","Proces","<<Der>> Prozess","Charkiv","XA-UA"
"4834","990014428250603392","9955584629","2004","Kafka, Franz","lit","Procesas","<<Der>> Prozess","Vilnius","XA-LT"
"4835","990007909000603392","8497592816","2003","Kafka, Franz","spa","El proceso","<<Der>> Prozeß","Barcelona","XA-ES"
"4836","990038883100603392","9788493621360","2008","Kafka, Franz","spa","El proceso","<<Der>> Prozeß","Madrid","XA-ES"
"4837","990037061910603392","8446024063","2007","Kafka, Franz","spa","El proceso","<<Der>> Prozess","Madrid","XA-ES"
"4838","990012964330603392","9530601298","2003","Kafka, Franz","scr","Proces","<<Der>> Prozess","Zagreb","XA-HR"
"4839","990014635760603392","9984741869","2006","Kafka, Franz","lav","Process","<<Der>> Prozess","Rīgā","XA-LV"
"4840","990013389480603392","9785352021606","2007","Kafka, Franz","rus","Process","<<Der>> Prozess","Sankt-Peterburg","XA-RU"
"4841","990007651620603392","9146183159","2002","Kafka, Franz","swe","Processen","<<Der>> Prozess","[Stockholm]","XA-SE"
"4842","990008257430603392","8702012707","2005","Kafka, Franz","dan","Processen","<<Der>> Prozess","[København]","XA-DK"
"4843","990043250690603392","5699153403","2007","Kafka, Franz","rus","Process","<<Der>> Prozess","Moskva","XA-RU"
"4844","990008073390603392","9549402053","2005","Bernhard, Thomas","bul","Pročutite","<<Die>> Berühmten","Plovdiv","XA-BG"
"4845","990012031200603392","8086096742","2004","Kafka, Franz","cze","Proměna","<<Die>> Verwandlung","Praha","XA-CZ"
"4846","990009669920603392","8071067679","2005","Pluhar, Erika","cze","Promiňte, je tohle už konečná?","Verzeihen Sie, ist das hier schon die Endstation?","Praha","XA-CZ"
"4847","990005511810603392","8883060377","2001","Aigner, Christoph Wilhelm","mul","Prova di stelle","fail","Milano","XA-IT"
"4848","990017547510603392","9788361299233","2008","Haas, Wolf","pol","Przyjdź, słodka śmierci","Komm, süßer Tod","Warszawa","XA-PL"
"4849","990008266270603392","8508089562","2003","Brezina, Thomas","por","Psssiu ... é segredo!","Brav sein? Nein danke!","São Paulo","XD-BR"
"4850","990008266280603392","8508087047","2005","Brezina, Thomas","por","Psssiu ... é segredo!","Immer diese Eltern!","São Paulo","XD-BR"
"4851","990012965640603392","8508101198","2006","Brezina, Thomas","por","Psssiu ... é segredo!","fail","São Paulo","XD-BR"
"4852","990003071840603392","9667109100","1998","Lubomirski, Karl","ukr","Ptach nad palajučym lisom","fail","Černivci","XA-UA"
"4853","990012292300603392","9519729453","2005","Roth, Joseph","fin","Pyhän juomarin legenda","<<Die>> Legende vom heiligen Trinker","Helsinki","XA-FI"
"4854","990047062490603392","8906046669","2001","fail","kor","Pyŏngwŏn-e-kassŏyo","fail","Sŏul","XB-KR"
"4855","990042307160603392","9603350230","2005","Kafka, Franz","gre","Ho pyrgos","<<Das>> Schloss <griech., neugriech.>","Athēna","XA-GR"
"4856","990007892960603392","9600338329","2004","Canetti, Elias","gre","Ho pyrsos sto auti","<<Die>> Fackel im Ohr <griech., neugriech.>","Athēna","XA-GR"
"4857","990009427180603392","8811360870","2005","Rilke, Rainer Maria","ita","I quaderni di Malte Laurids Brigge","<<Die>> Aufzeichnungen des Malte Laurids Brigge","Milano","XA-IT"
"4858","990006791540603392","2747011364","2004","Brezina, Thomas","fre","Qui veut la peau de Bello Bond?","Wer macht Jagd auf Null-Null Wuff?","Paris","XA-FR"
"4859","990014075490603392","9782743616793","2007","Haas, Wolf","fre","Quitter Zell","Auferstehung der Toten","Paris","XA-FR"
"4860","990037087470603392","9788374143530","2007","Kehlmann, Daniel","pol","Rachuba świata","<<Die>> Vermessung der Welt","Warszawa","XA-PL"
"4861","990005371620603392","1862075131","2002","Roth, Joseph","eng","The Radetzky march","Radetzkymarsch","London","XA-GB"
"4862","990008176620603392","0141185279","2000","Roth, Joseph","eng","The Radetzky march","Radetzkymarsch","London","XA-GB"
"4863","990008387650603392","9668849124","2005","Bachmann, Ingeborg","ukr","Radiopʹjesy","fail","Lʹviv","XA-UA"
"4864","990011135260603392","9750809696","2005","Bachmann, Ingeborg","tur","Radyo oyunları","Hörspiele","İstanbul","XB-TR"
"4865","990008377570603392","9516274846","2004","Janisch, Heinz","fin","Räks pum!","Zack bumm!","Helsinki","XA-FI"
"4866","990017644040603392","9785699233496","2007","Kafka, Franz","rus","Rassejanno gljadja v okno","fail","Moskva","XA-RU"
